,lyrics,label
16,"chem-le-le-le-le-le-le-le le-le le-le
chem-ne-le-eh-ne-nuf-nu-nef ne-nish le-le translation
so you can suck my dick if you don't like my shit
'cause i was high when i wrote this so suck my dick

eminem and swifty
two pills i pop till my pupils swell up like two pennies
i'm clint eastwood in his mid-twenties
a young ass man with a trash can strapped to the back
of his ass so the rats can't chew through his last pants
i'm like a mummy at night fightin' with bright lightnin'
frightened with five little white vicodin pills bitin' him
i'm like a fuckin' wasp in the hospital lost
stingin' the fuck outta everything i come across in the halls
i light a candle and place it up on the mantle
grab a knife at the blade and stab you with the fucking handle
so when you find yourself wrapped up in the blinds hurting bitch it's too late
'cause once you're hung from the drapes it's curtains

swifty
i'm an instigator 380 slug penetrator
degrading creating murders to kill haters
accused for every crime known through the equator
they knew i did it for having blood on my 'gators
my weed'll hit your chest like a double barrel gauge and
i'm a black grenade that'll blow up in your face
with a fifth in me when i guzzle remi i do shit on purpose
you never hear me say forgive me
i'm snatchin every penny it gotta be that way nigga face it
that weed i sold to you brigade laced it
you hidin' i make the president get a facelift
niggas just afraid handin' me they bracelets
chilling in the lab wasted
i'm the type that'll drink kahlua and gin throw up on the mic
your life is ruined you get socked right on site
and even at the million man march we gon' fight

eminem
so you can suck my dick if you don't like my shit
'cause i was high when i wrote this so suck my dick
'cause i don't give a fuck if you don't like my shit
'cause i was high when i wrote this so suck my dick

bizarre
i'm a compulsive liar setting my preacher on fire
slashing your tires flying down fenkell and meyers
plates expired soon as i'm hired i'm fired
jacking my dick off in a bed of barbed wire
hey is bizarre performing? bitch didn't you read the flyer?
special invited guest will be richard pryor
aren't you a male dancer? nah bitch i'm retired
fucking your bitch in the ass with a tire iron
i'm ripped i'm on an acid trip
my dj's in a coma for letting the record skip
letting the record skip letting the record skip damn

i'm fucking anything when i'm snorting
it's gonna cost three hundred dollars to get my pitbull an abortion
some bitch asked for my autograph
i called her a whore spit beer in her face and laughed
i drop bombs like i was in vietnam
all bitches is hoes even my stinkin' ass mom

proof
ayo flashback two feets two deep up in that ass crack
weed laced with something nigga pass that
in amsterdam we only hang out with hash rats
at a stop the violence rally i blast gats
bmi on publishing get your ascap-ped
the kuniva divide up your cash stack
run your motherfuckin' pockets asap
i don't need a platinum chain bitch i snatch shaq's
born loser half thief and half black
bring your boys and your guns and get laughed at
bitch smacker rich rappers get they jag jacked
and found chopped up in a trash bag

kuniva
we strangling rappers until the point they can't yell
'cause they crew is full of fags and sweeter than bake sales
reckless come from behind and snatch your necklace
gruesome and causin' more violence than nine hoodlums
i grapple your adam's apple until it crackle
run right past you turn around grab you and stab you
get executed cause i'm a luni i got a yukmouth
and it's polluted i cock it back then shoot it
i love snatching up players thugs and young ballers
shoot up the household even the young toddlers
brigade barricade to bring the noise
while the bullets break your bones up like christmas toys
if i go solo i'm doin' a song with bolo
a big chinese nigga screamin kuniva yo yo
i leave ya face leaking run up in church
and smack the preacher while he's preaching take a swing at the deacon

kon artis
i used to tell cats i sold weed and weight
i was straight 'til i got caught selling em shape
i'm ignorant with the intent to snatch your rent
i got kicked out of summer camp for having sex in my tent
with the superintendent's daughter my brain's out of order
i've been a kon artis since i was swimmin' in water
in cahoots with this nigga named carlisle von
who got fired from ups for tryin' to send you a bomb
special delivery i signed to a local label for fun
say i got cancer get dropped take the advancement and run
drive-by you in the rain while you carry your son
call your house and hang up on you for not giving me none
born straight up out a pussy but a son of a gun
got a reputation for havin niggas running they funds
used to be the type of nigga that was folding some ones
till i met your fat mama now i'm rolling in dough

eminem
so you can suck my dick if you don't like my shit
'cause i was high when i wrote this so suck my dick
'cause i don't give a fuck if you don't like my shit
'cause i was high when i wrote this so suck my dick

ha ha suck my motherfuckin' dick
d-12 dirty-motherfuckin'-dozen
nasty like a stank slut bitch with thirty fuckin' husbands
bizarre kid swifty mcvay the kon artis
the kuniva dirty harry and slim shady",3
17,"spoken
a lot of people ask me stupid fuckin' questions
a lot of people think that what i say on record or what i talk about on a record that i actually do in real life or that i believe in it
or if i say that i wanna kill somebody that i'm actually gonna do it or that i believe in it
well shit if you believe that then i'll kill you you know why?

'cause i'm a criminal
criminal you goddamn right
i'm a criminal
yeah i'm a criminal

my words are like a dagger with a jagged edge
that'll stab you in the head whether you're a fag or les
or a homosex- hermaph- or a trans-a-ves
pants or dress hate fags? the answer's yes

homophobic nah you're just hetero-phobic 
starin' at my jeans watchin' my genitals bulgin' ooh 
that's my motherfuckin' balls you better let go of 'em 
they belong in my scrotum you'll never get hold of 'em

hey it's me versace whoops somebody shot me
and i was just checkin' the mail get it checkin' the 'male' clicks tongue twice
how many records you expectin' to sell
after your second lp sends you directly to jail

come on relax guy i like gay men 
right ken give me an amen aaa-men 
please lord this boy needs jesus 
heal this child help us destroy these demons 

oh and please send me a brand new car
and a prostitute while my wife's sick in the hospital
preacher preacher fifth grade teacher
you can't reach me my mom can't neither

you can't teach me a goddamn thing
'cause i watch tv and comcast cable
and you ain't able to stop these thoughts
you can't stop me from toppin' these charts

and you can't stop me from droppin' each march
with a brand new cd for these fuckin' retards duh
and to think it's just little ole me
mr don't-give-a-fuck still won't leave

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

my mother did drugs hard liquor cigarettes and speed
the baby came out disfigured ligaments indeed
it was a seed who would grow up just as crazy as she
don't dare make fun of that baby 'cause that baby was me

i'm a criminal an animal caged who turned crazed
but how the fuck you s'posed to grow up when you weren't raised
so as i got older and i got a lot taller
my dick shrunk smaller but my balls got larger

i drink malt liquor to fuck you up quicker
than you'd wanna fuck me up for sayin' the word
my morals went thhbbpp when the president got oral
sex in his oval office on top of his desk

off of his own employee now don't ignore me you won't avoid me
you can't miss me i'm white blonde-haired and my nose is pointy
i'm the bad guy who makes fun of people that die in plane crashes
and laughs as long as it ain't happen to him

slim shady i'm as crazy as em-
-inem and kim combined kch the maniac's in
in place of the doc because dre couldn't make it today
he's a little under the weather so i'm takin' his place

mm-mm-mmm oh that's dre with an ak to his face
don't make me kill him too and spray his brains all over the place
i told you dre you should've kept that thing put away
i guess that'll teach you not to let me play with it eh
i'm a criminal

spoken by eminem dr dre &amp teller
aight look uh huh?
just go up in that motherfucker get the motherfuckin' money and get the fuck up outta there aight
i'll be right here waitin' on you aight
yo em what? don't kill nobody this time aright
god damn this motherfucker gets on my fuckin' nerves
whistling hi how you doin'?
how can i help you? yeah i need to make a withdrawal
okay put the fuckin' money in the bag bitch and i won't kill you
what? oh my god don't kill me i'm not gonna kill you bitch quit lookin' around
don't kill me i have two kids at home don't kill me i said i'm not gonna fuckin' kill you hurry the fuck up
boom thank you

windows tinted on my ride when i drive in it
so when i rob a bank run out and just dive in it
so i'll be disguised in it
and if anybody identifies the guy in it i'll hide for five minutes

come back shoot the eyewitness
then fire at the private eye hired to pry in my business
die bitches bastards brats pests
this puppy's lucky i didn't blast his ass yet

if i ever gave a fuck i'd shave my nuts
tuck my dick in between my legs and cluck clucking
you motherfuckin' chickens ain't brave enough
to say the stuff i say so just tape it shut

shit half the shit i say i just make it up
to make you mad so kiss my white naked ass
and if it's not a rapper that i make it as
i'ma be a fuckin' rapist in a jason mask

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

i'm a criminal
'cause every time i write a rhyme these people think it's a crime to tell 'em what's on my mind
i guess i'm a criminal
but i don't gotta say a word i just flip 'em the bird and keep goin' i don't take shit from no one

i am a criminal",3
1,"verse 1 killer mike
we return from the depths of the badland
with a gun and a knife in our waistband
went to war with the devil and shaytan
he wore a bad toupee and a spray tan
so high now hoping that i land
on a thai stick moving through thailand
on the radio heard a plane hijack
government did that like they cook crack
i move in a world of conspiracies
obey no rules i'm doing me
smoke kush transport to the airport
customs found a joint in my passport
pull cash and i gave him what he asked for
goddammit it's a motherfucking miracle
small bribe made it back into america
hit uber and maneuvered out the area
rhyme animal pitbull terrier
rap terrorist terrorize tear it up
brought gas and the matches to flare it up
militant michael might go psycho
on any ally or rival
born black that's dead on arrival
my job is to fight for survival
in spite of these #alllivesmatter-ass white folk

this is spiritual warfare that you have been dealing with this is not a fight that you have been dealing with flesh and blood but this is a fight against principalities and evil doers and unclean spirits
rtj3 motherfuckers

verse 2 el-p
brave men didn't die face down in the vietnam muck so i could not style on you
i didn't walk uphill both ways to the booth and back to not wild on you
you think baby jesus killed hitler just so i'd whisper?
when you're safe and sound and these crooks tap your phone and now have a file on you?
what me worry? nah buddy i've lost before so what?
you don't get it i'm dirt motherfucker i can't be crushed
fuckers open the books up and stop bullshitting the kid
my dick got a michelin star i'm on par with the best ever took the gig
i'm a super cat from don dada to dusk don't bother to touch
i got firm clutch on the grip and the bucks
i might ghost ride a tank take a ride to the bank
i'm the son of rick rubin rushing full-thrust
don't flash weak shit to the shark tank judge
talk real good 'cause i'm smart and stuff
we a good crew to fuck with better to love

i told y'all suckers i told y'all suckers i told y'all on rtj1 then i told ya again on rtj2 and you still ain't believe me so here we go rtj3

talk to me
rtj
talk to me",3
8,"verse 1 killer mike
how long before the hate that we hold
lead us to another holocaust?
are we so deep in it that we can't end it?
stop hold ever call it off
it's too clear nuclear's too near
and the holders of the molotov
say that revolution's right here right now
and they ain't callin' off

verse 2 el-p
wake up roll an eighth up
throw a double finger with a fist
here at the abyss
i will be your tour guide
it is war time check your wrists ready kids?
over to your right shine a light
got a bevy ready for the fight
i just wanna live i don't wanna ever have to load a clip
only hunt bliss
i am still a kid in my heart
but these motherfuckers sick
they don't give a shit not at all
they don't even want to let you take a little piss in a pot
listen along
they don't want your love shit is bugged
motherfuckers steady getting rich from the blood
love when you beg
trust i would sooner put a puckered pair of lips to the sun
love will survive
run out under iridescent lights for our lives
i will be surprised if we ever got the feeling so alive as tonight
wild for the night
look into my eyes
i am standing at your side for the fight
minds over might
swear to god
they could barely even see the dog
they don't see the size of the fight

verse 3 killer mike
wake up
drink water
smoke blunt
clean oil my kaliashnikov
stockpile ten for me and friends in case shit get to poppin' off
the evening news givin' yous views
telling you to pick your master for president
then behind the curtain seen the devil workin'
came back with some evidence
i'm here to tell you don't let 'em tell you what's right wrong
make love smoke kush try to laugh hard and live long
that's the antidote
you defeat the devil when you hold onto hope
'cause kinfolk life is beautiful
and we ain't gotta die for them other men
and i refuse to kill another human being
in the name of a government
'cause i don't study war no more
i don't hate the poor no more
gettin' more ain't what's more
only thing more is the love
so when you see me
please greet me with a heart full
and a pound and a hug

hook boots
save my swollen heart
bring me home from the dark
take me up take me up take me up
take me up take me up take me up

up up up
up up
up up up up up up

verse 4 killer mike
seen the devil give a sermon in the church
seen an angel dancing in the club
tryin' to feed a baby so i threw a thousand in the air
and blessed her with a hug
i done been down so many times
walked on like a dirty rug
and now that i made it can't fake it
gotta give me what i'm truly worthy of
worthy worthy worthy worthy worthy

verse 5 el-p
and i don't how much it really means to be right
means to be right means to be right
and what a joy it'd be to see some peace in this life
peace in this life peace in this life
and it occurs to me that maybe we ain't even really seein' it right
here in the dark
hoping just to see a beam of the light
beam of the light beam of the light

hook boots
save my swollen heart
bring me home from the dark
take me up take me up take me up
take me up take me up take me up",3
0,"uh
uh
uh
uh

good morning
good morning
good morning
good morning

wake up mr west mr west
mr fresh mr by-himself-he's-so-impressed
i mean damn did you even see the test?
you got d's motherfucker d's rosie perez
and yer ass barely passed any and every class
looking at every ass cheated on every test
i guess this is my dissertation
homie this shit is basic welcome to graduation

good morning
good morning
good morning
good morning

good morning on this day we become legendary
everything we dreamed of
i'm like the fly malcolm x buy any jeans necessary
detroit red cleaned up
from the streets to the league from a eighth to a key
but you graduate when you make it up outta the streets
from the moments of pain look how far we done came
haters saying you changed now you doing your thang

good morning
good morning
good morniying
good morning

good morniying look at the valedictorian
scared of the future while i hop in the delorean
scared to face the world complacent career student
some people graduate but be still stupid
they tell you read this eat this don't look around
just peep this preachers teach us jesus
okay look up now they done stoled yo' streetness
after all of that you received this

kanye west and jay-z
good morning
hustlers that's if you're still livin' get on down
every time that we hear them good morning
hustlers that's if you're still livin' get on down
every time that we hear them good morning
hustlers that's if you're still livin' get on down
every time that we hear them good morning
hustlers that's if you're still livin' get on down

jay-z
get on down
get get on down
get on down
get get on down",3
1,"donald fagen
did you realize
that you were a champion in their eyes?

kanye west
yes i did so i packed it up and brought it back to the crib
just a little somethin' show you how we live
everybody want it but it ain't that serious
mmm hmm that's that shit
so if you gon' do it do it just like this

donald fagen
did you realize
that you were a champion in their eyes?

kanye west
you don't see just how wild the crowd is?
you don't see just how fly my style is?
i don't see why i need a stylist
when i shop so much i can speak italian
i don't know i just want it better for my kids
and i ain't sayin' we was from the projects
but every time i wanted layaway or a deposit
my daddy'd say when you see clothes close your eyelids
we was sort of like will smith and his son
in the movie i ain't talkin' 'bout the rich ones
'cause every summer he'd get some
brand new hare-brained scheme to get rich from
and i don't know what he did for dough
but he'd send me back to school wit' a new wardrobe

donald fagen and kanye west
and hey hey hey hey
did you realize
that you were a champion in their eyes?

kanye west
i think he did when he packed it up and brought it back to the crib
just a little somethin' show you how we lived
everything i wanted man it seemed so serious
mmm hmm that's that shit
so if you gon' do it do it just like this

donald fagen
did you realize
that you were a champion in their eyes?

kanye west
when it feel like living's harder than dying
for me giving up's way harder than trying
lauryn hill said her heart was in zion
i wish her heart still was in rhyming
'cause who the kids gon' listen to huh?
i guess me if it isn't you
last week i paid a visit to the institute
they got the dropout keeping kids in the school
i guess i cleaned up my act like prince'd do
if not for pleasure then at least for the principle
they got the cd they got to see me
drop gems like i dropped out of pe
they used to feel invisible
now they know they invincible

donald fagen and kanye west
hey hey hey
did you realize
that you were a champion in their eyes?

connie mitchell
this is the story of a champion
runners on your mark and they pop the guns
stand up stand up here he comes
tell me what it takes to be number one
tell me what it takes to be number one
this is the story of a champion
runners on your mark and they pop the guns
stand up stand up here he comes
tell me what it takes to be number one
tell me what it takes to be number one

donald fagen
did you realize
that you were a champion in their eyes?

kanye west
yes i did so i packed it up and brought it back to the crib
just a little somethin' show you how we live
everybody want it but it ain't that serious
mmm hmm that's that shit
so if you gon' do it do it just like this

donald fagen
did you realize
that you were a champion in their eyes?",3
2,"daft punk
work it make it do it makes us
harder better faster stronger

kanye west
n-n-now that don't kill me can only make me stronger
i need you to hurry up now 'cause i can't wait much longer
i know i got to be right now 'cause i can't get much wronger
man i been waitin' all night now that's how long i've been on ya

i need you right now
i need you right now

let's get lost tonight
you can be my black kate moss tonight
play secretary i'm the boss tonight
and you don't give a fuck what they all say right?
awesome the christian and christian dior
damn they don't make 'em like this anymore
i ask 'cause i'm not sure
do anybody make real shit anymore?
bow in the presence of greatness
'cause right now thou hast forsaken us
you should be honored by my lateness
that i would even show up to this fake shit
so go ahead go nuts go ape shit
especially in my pastelle or my bape shit
act like you can't tell who made this
new gospel homey take six and take this haters

n-n-now that don't kill me can only make me stronger
i need you to hurry up now 'cause i can't wait much longer
i know i got to be right now 'cause i can't get much wronger
man i been waitin' all night now that's how long i've been on ya

i need you right now
i need you right now me likey

kanye west and daft punk
i don't know if you got a man or not
if you made plans or not
but if god put me in your plans or not
i'm trippin' this drink got me sayin' a lot
but i know that god put you in front of me
so how the hell could you front on me?
there's a thousand yous there's only one of me
i'm trippin' i'm caught up in the moment right?
'cause it's louis vuitton don night
so we gon' do everything that kan like
heard they do anything for a klondike
well i'd do anything for a blonde dyke
and she'll do anything for the limelight
and we'll do anything when the time's right
uh baby you're makin' it harder better faster stronger oh

kanye west
n-n-now that don't kill me oh can only make me stronger oh
i need you to hurry up now oh 'cause i can't wait much longer oh
i know i got to be right now oh 'cause i can't get much wrongeroh
man i been waitin' all night now that's how long i've been on ya

i need you right now
i need you right now

you know how long i've been on ya?
since prince was on apollonia
since oj had isotoners
don't act like i never told ya

kanye west and daft punk
don't act like i never told ya
uh don't act like i never told ya
don't act like i never told ya
don't act like i never told ya
ugh baby you're makin' it  harder better faster stronger

kanye west
n-n-now that don't kill me can only make me stronger
i need you to hurry up now 'cause i can't wait much longer
i know i got to be right now 'cause i can't get much wronger
man i been waitin' all night now that's how long i've been on ya

i need you right now
i need you right now
i need you right now
i need you right now

you know how long i've been on ya?
since prince was on apollonia
since oj had isotoners
don't act like i never told ya

you know how long i've been on ya?
since prince was on apollonia
since oj had isotoners
don't act like i never told ya

told ya told ya never told ya
told ya told ya never told ya
told ya told ya never told ya
told ya told ya never told ya

daft punk
never over never over
never over never over
never over never over
never over harder better faster stronger

work it harder make it better
do it faster makes us stronger
more than ever hour after
our work is never over

work it harder make it better
do it faster makes us stronger
more than ever hour after
our work is never over

work it harder make it better
do it faster makes us stronger
more than ever hour after
our work is never over

work it harder make it better
do it faster makes us stronger
more than ever hour after
our work is never over",3
3,"labi siffre
find your dreams come true
and i wonder if you know
what it means what it means
and i wonder if you know
what it means what it means
and i wonder if you know
what it means to find your dreams

kanye west
i've been waiting on this my whole life
these dreams be waking me up at night
you say i think i'm never wrong
you know what maybe you're right aight

labi siffre
and i wonder if you know
what it means what it means
and i wonder if you know
what it means to find your dreams

kanye west
you say he get on your fucking nerves
you hope that he get what he deserves word
do you even remember what the issue is?
you just trying to find where the tissue is
you can still be who you wish you is
it ain't happen yet
and that's what intuition is
when you hop back in the car
drive back to the crib
run back to their arms
the smokescreens
the chokes and the screams
you ever wonder what it all really means?

labi siffre
and i wonder if you know
what it means what it means
and i wonder if you know
what it means to find your dreams

kanye west
and i'm back on my grind
a psychic read my lifeline
told me in my lifetime
my name would help light up the chicago skyline
and that's why i'm
seven o'clock that's primetime
heaven'll watch god calling from the hotlines
why he keep giving me hot lines?
i'm a star how could i not shine?
how many ladies in the house?
how many ladies in the house without a spouse?
something in your blouse got me feeling so aroused
what you about?
on that independent shit
trade it all for a husband and some kids
you ever wonder what it all really mean?
you wonder if you'll ever find your dreams?",3
4,"kanye west and t-pain
like we always do at this time
i go for mine i gots to shine
now throw yo' hands up in the sky
i go go for mine i gots to shine
now throw yo' hands up in the sky
i'mma get on the tv momma i'mma
i'mma put shit down
ay ay ay ay
ay ay ay i'm good

welcome to the good life where niggas who sell d
won't even get pulled over in they new v
the good life let's go on a living spree
shit they say the best things in life are free
the good life it feel like atlanta
it feel like la it feel like miami
it feel like ny summertime chi
ah now throw yo' hands up in the sky
so i roll through good y'all pop the trunk
i pop the hood ferrari
and she got the goods and she got that ass
i got to look sorry
yo it's got to be 'cause i'm seasoned
haters give me them salty looks lawry's
50 told me go 'head switch the style up
and if they hate then let 'em hate
and watch the money pile up the good life

now i i go for mine i got to shine
now throw yo' hands up in the sky
now i i go for mine i got to shine
now throw yo' hands up in the sky
i'mma get on this tv momma i'mma
i'mma put shit down
ay ay ay ay
ay ay ay i'm good

welcome to the good life
where we like the girls who ain't on tv
'cause they got mo' ass than the models
the good life so keep it comin' with the bottles
'cause she feel booze like she bombed at apollo
the good life it feel like houston
it feel like philly it feel like dc
it feel like va or the bay or yay
ay this is the good life welcome to the good life
homey tell me what's good
why i only got a problem when you in the hood? welcome to the good life
like i'm new in the hood
the only thing i wish i wish a nigga would welcome to the good life
he probably think he could
but but i don't think he should welcome to the good life
50 told me go 'head switch the style up
and if they hate then let 'em hate
and watch the money pile up the good life

now i i go for mine i got to shine
now throw yo' hands up in the sky
now i i go for mine i got to shine
now throw yo' hands up in the sky
i'mma get on this tv momma i'mma
i'mma put shit down
ay ay ay ay
ay ay ay i'm good

have you ever popped champagne on a plane
while gettin' some brain?
whipped it out she said i never seen snakes on a plane
whether you broke or rich you gotta get this
havin' money's not everything not havin' it is
i was splurgin' on tryst but when i get my card back
activated i'm back to vegas
'cause the good life i always had a passion for flashin'
before i had it i closed my eyes and imagined the good life

t-pain
better than the life i lived
when i thought that i was gonna go crazy
and now my grandmama
ain't the only girl callin' me baby
if you feelin' me now
then put yo' hands up in the sky and let me hear you say
hey hey ooh i'm good",3
5,"kanye west and young jeezy
yeah wait till i get my money right

kanye west and connie mitchell
i had a dream i could buy my way to heaven
when i awoke i spent that on a necklace
i told god i'd be back in a second
man it's so hard not to act reckless
why were you late? to whom much is given much is tested
get arrested guess until he get the message
i feel the pressure under more scrutiny
and what i do act more stupidly
bought more jewelry
more louis v my mama couldn't get through to me
the drama people suing me
i'm on tv talking like it's just you and me
i'm just saying how i feel man why were you late?
i ain't one of the cosby's i ain't go to hillman
i guess the money should've changed him
i guess i should've forgot where i came from

kanye west young jeezy and connie mitchell
wait till i get my money right
yeah then you can't tell me nothing right?
excuse me was you saying something? why were you late?
uh-uh you can't tell me nothing yeah
haha you can't tell me nothing yeah yeah
uh uh you can't tell me nothing yeah

kanye west and connie mitchell
let up the suicide doors
this is my life homie you decide yours
i know that jesus died for us
but i couldn't tell ya who decide wars
so i parallel double parked that motherfucker sideways why were you late?
old folks talking 'bout back in my day
but homie this is my day
class started two hours ago oh am i late?
no i already graduated
and you can live through anything if magic made it
they say i talk with so much emphasis
ooh they so sensitive
don't ever fix your lips like collagen why were you late?
and say something when you gon' end up apologin'
let me know if it's a problem then
aight man holla then

kanye west young jeezy and connie mitchell
wait till i get my money right
yeah then you can't tell me nothing right?
excuse me was you saying something? why were you late?
uh-uh you can't tell me nothing yeah
haha you can't tell me nothing yeah yeah
uh uh you can't tell me nothing yeah

kanye west and connie mitchell
let the champagne splash
let that man get cash let that man get past
he don't even stop to get gas
if he can move through the rumors he can drive off of fumes 'cause
how he move in a room full of no's? why were you late?
how he stay faithful in a room full of hoes?
must be the pharaohs he in tune with his soul
so when he buried in a tomb full of gold
treasure what's your pleasure?
life is a uh depending how you dress her
so if the devil wear prada adam eve wear nada
i'm in between but way more fresher
why were you late? with way less effort
'cause when you try hard that's when you die hard
your homies looking like why god?
when they reminisce over you my god

kanye west young jeezy and connie mitchell
wait till i get my money right
yeah then you can't tell me nothing right?
excuse me was you saying something? why were you late?
uh-uh you can't tell me nothing yeah
haha you can't tell me nothing yeah yeah
uh uh you can't tell me nothing yeah

wait till i get my money right
yeah then you can't tell me nothing right?

connie mitchell and young jeezy
i'm serious nigga hey why were you late?
yeah haha
yeah yeah i'm serious nigga i got money

connie mitchell
good money made
good money made
why were you late?
good money made",3
6,"it's what you all been waiting for ain't it?
what people pay paper for damn it they can't stand it
they want something new so let's get reacquainted
became the hood favorite i can't even explain it i surprise myself too
life of a don lights keep glowing
coming in the club with that fresh shit on
with something crazy on my arm
uh-uh-hum and here's another hit barry bonds

we outta here baby
we outta here baby
we outta here baby

dude fresh off the plane konichiwa bitches
turn around another plane my passport on pivot
ask for it i did it that asshole done did it
talked it then he lived it spit it then he shit it
i don't need writers i might bounce ideas
but only i could come up with some shit like this
i done played the underdog my whole career
i've been a very good sport haven't i this year
they say he going crazy and we seen this before
but i'm doing pretty good as far as geniuses go
and i'm doing pretty hood in my pink polo
nigga please how you gonna say i ain't no lo-head
'cause my dior got me more model head
i'm insulted you should go 'head
and bow so hard until your knees hit your forehead
and the flow just hit code red
top 5 mcs you ain't gotta remind me
top 5 mcs you gotta rewind me
i'm high up on the line you could get behind me
but my head's so big you can't sit behind me
life of a don lights keep glowing
coming in the club with that fresh shit on
with something crazy on my arm
uh-uh-hum and here's another hit barry bonds

lil wayne
yeah yeah we outta here baby
wha wha we outta here baby
hey mr west we so outta here baby

and me i'm mr weezy baby
yeah i'm so bright not shady
my teeth and my ice so white like shady
ice in my teeth so refrigerated
i'm so fucking good like i'm sleeping with megan
i'm all about my franklins lincolns and reagans
whenever they make them i shall hayve them
oops i meant have them i'm so crazy
but if you play crazy you be sleeping with daisies
i'm such a hay-vic oops i meant havoc
and my drink's still pinker than the easter rabbit
and i'm still cole like keyshia's family
stove on my waist turn beef to patties
and i ate it 'cause i'm so avid
i don't front and i don't go backwards
and i don't practice and i don't lack shit
and you can get buried suck my bat bitch

kanye west
we outta here baby
we outta here baby
we outta here baby

lil wayne
swag at a hundred and climbin' baby yeah
life of a don lights keep glowing
coming in the club with that fresh shit on
with something crazy on my arm
ha ha hum and here's another hit barry bonds",3
8,"connie mitchell
flashing lights lights
flashing lights lights
flashing lights lights
flashing lights lights

kanye west
she don't believe in shooting stars
but she believe in shoes and cars
wood floors in the new apartment
couture from the store's departments
you more like i love to start shit
i'm more of the trips to florida
ordered the hors d'oeuvres views of the water
straight from a page of your favorite author
and the weather so breezy
man why can't life always be this easy?
she in the mirror dancing so sleazy
i get a call like where are you yeezy?
and try to hit you with the ol-wu-wopte
till i got flashed by the paparazzi
damn these niggas got me
i hate these niggas more than a nazi

dwele and connie mitchell
as i recall i know you love to show off
but i never thought that you would take it this far
but what do i know? flashing lights lights
what do i know? flashing lights lights

kanye west
i know it's been a while sweetheart we hardly talk i was doing my thang
i know it was foul baby aye babe lately you've been all on my brain
and if somebody woulda told me a month ago fronting though yo i wouldn't wanna know
if somebody woulda told me a year ago it'll go get this difficult
feeling like katrina with no fema like martin with no gina
like a flight with no visa first class with the seat back i still see ya
in my past you on the other side of the glass of my memory's museum
i'm just saying hey mona lisa come home you know you can't roam without caesar

dwele and connie mitchell
as i recall i know you love to show off
but i never thought that you would take it this far
but what do i know? flashing lights lights
what do i know? flashing lights lights

as you recall you know i love to show off
but you never thought that i would take it this far
but what do you know? flashing lights lights
what do you know? flashing lights lights

connie mitchell
flashing lights lights
flashing lights lights

lights lights lights lights
lights lights lights lights
lights lights lights lights
lights lights lights lights
lights lights lights lights

lights lights lights lights",3
9,"kanye west and chuck d
damn here we go again
common passed on this beat i made it to a jam
now everything i'm not made me everything i am
damn here we go again
people talking shit but when shit hit the fan
everything i'm not made me everything i am

kanye west
i'll never be picture perfect beyoncé
be light as al b or black as chauncey
remember him from blackstreet he was as black as the street was
i never be laid back as this beat was
i never could see why people reach a
fake ass facade that they couldn't keep up
you see how i creeped up
you see how i played the big role in chicago like queen latifah
i never rock a mink coat in the wintertime like killa cam
or rock some mink boots in the summertime like william
let me know if you feel it man
'cause everything i'm not made me everything i am

kanye west and chuck d
damn here we go again
everybody saying what's not for him
but everything i'm not made me everything i am
damn here we go again
people talking shit but when shit hit the fan
everything i'm not made me everything i am

kanye west
and i'm back to tear it up
haters start your engines i hear 'em gearing up
people talk so much shit about me at barbershops
they forget to get their hair cut
okay fair enough the streets is flaring up
'cause they want gun-talk or i don't wear enough
baggy clothes reeboks or adidos
can i add that he do spaz out at his shows?
so say goodbye to the n-double a-cp award
goodbye to the india arie award
they'd rather give me the ni-nigga-please award
but i'll just take the i-got-alotta-cheese award

kanye west and chuck d
damn here we go again
but everything i'm not made me everything i am
damn here we go again
people talking shit but when shit hit the fan
everything i'm not made me everything i am

kanye west
i know that people wouldn't usually rap this
but i got the facts to back this
just last year chicago had over six hundred caskets
man killing's some wack shit
oh i forgot 'cept for when niggas is rappin'
do you know what it feel like when people is passin'?
he got changed over his chains a block off ashland
i need to talk to somebody pastor
the church want tithe so i can't afford to pay
pink slip on my door 'cause i can't afford to stay
my fifteen seconds up but i got more to say
that's enough mr west please no more today

kanye west and chuck d
damn here we go again
everybody saying what's not for him
but everything i'm not made me everything i am
damn here we go again
people talking shit but when shit hit the fan
everything i'm not made me everything i am

chuck d
here we go here here we go
here we go here here we go
here we go we we we
we go we go we go we go we go
go go go again

prince philip mitchell
yeah baby",3
