,lyrics,label
7,"x2
he said yeah
you better come out with your hands up
we got you surrounded
i'm in the back
changin' my outfit
he said blink
we gon' send the hounds in
i said wait
'cause here i come
here i come
here i come
you boys get ready
'cause here i come
here i come
here i come

i'm soul brother one hunted
how much charisma
could another one stomach
if i be aprisoner then i wasn't more cunnin'
or wise
if i come outside i'm not runnin'
stone lone wolf of the pack
the unwanted
i really got nothin' to hide
i'm 'about cuttin'
go out in a blaze
wouldn't pop one button
i'm a murk half hurt leave the cop dogs huntin'
the pretty black one in the group
the smooth villain under fire
'cause i'm pennin' the words that move millions
slide right in front of your eyes true brilliance
it's a new bad moon on the rise
who feelin' it
new true skill in it
y'all the roots still in it
ready plus willin' it's all the true killer shit
you know we got them involved
we too diligent
they say the music is strong and too militant

he said yeah
you better come out with your hands up
we got you surrounded
i'm in the back
changin' my outfit
he said blink
we gon' send the hounds in
i said wait
'cause here i come
here i come
here i come
you boys get ready
'cause here i come
here i come
here i come

yo
black ink raw life
in this whatumacallit
seed smokin' junkie alcoholic
1 foot in the grave
1 foot in the tollic
still i'm onstage
in front of an audence
disturbin' the peace
and the local ordinance
it's pimp shit poppin'
i need coordinates
my eta
i'll arrive by morning
money long like arms on alonzo mourning
vampire chicks suck blood
dusk to dawnin'
waitin' to catch me sleepin'
i'm not yawnin'
they in the vip
at the garden
they gon' jump me
when i stop performin'
i got somethin' for them
behind the organ
i always roll deep
with my squadron
the sheriff out front
gonna sic the dogs in
that nigga talkin' 'about he got warrants

he said yeah
you better come out with your hands up
we got you surrounded
i'm in the back
changin' my outfit
he said blink
we gon' send the hounds in
i said wait
'cause here i come
here i come
here i come
you boys get ready
'cause here i come
here i come
here i come

i'm in the darkness
heartless
fuck you regardless
move with hardness
y'all just pressin' charges
it's often injury
floss and force my entry
this penitentiary
knockin' up niggas for centuries
it's elementary
like krs and evidently
incidents
they all stress
i'm lawless
that's my problem
evolve
and never solve them
chill in harlem
bang you
bring you stardom
you full of boredom
bastard you been aborted
bring your neck out
bring the tech out
absorb it
see you check out
and then step out
the orbit
blow your flesh out
till i'm fresh out my torment
street apostle
pop shit
preach the gospel
still i'm hostile
sippin' a duece when possible
turn into a monster
grouchy
give me the oscar
hit you like vodka
then screech off in a mazda

x2
he said yeah
you better come out with your hands up
we got you surrounded
i'm in the back
changin' my outfit
he said blink
we gon' send the hounds in
i said wait
'cause here i come
here i come
here i come
you boys get ready
'cause here i come
here i come
here i come

yo",3
8,"oh
it's been a long long time
since i been back around the way
it's been a long time
let it spin let it spin let it spin
since i been back around your way
it's been a long time
long time long time

black thought
yeah struck by the luck of the draw
real life preservation what i'm hustlin' for
my name black thought the definition of raw
i was born in south philly on a cement floor
we had nothin' at all i had to knuckle and brawl
they swore i'd fall or be another brick in the wall
another life full of love that lost
that's silly this philly
y'all really ain't stoppin' the boy
with the pen like willy on top of the hall
pure soul what the city most popular for
hear the tones that will ease you
smooth as bunny sigler's soundtrack
keepin' your head boppin' and all
and it's somethin' in the water though
where i come from
they used to sing it on the corner yo
where i come from
makin' somethin' outta nothin'
because everybody 50 cents away from a quarter
where i come from
yeah the streets ain't timid but i feel at home in it
gotta see a couple people i ain't got at in a minute
yeah you can take a brother outta south philly
can't take it out of him really
i forever represent it and it's

oh
it's been a long long time
since i been back around the way
it's been a long time
let it spin let it spin let it spin
since i been back around your way
it's been a long time
long time long time

peedi peedi
live and direct i don't need no mic check
remember mommy told me peedi you ain't write that
it started in the bathroom takin' a dump
listenin' to ultramagnetic ego trippin' you won't
pressure my word i'm the urban vision of you chump
stomped on a different ground sound second to none
synthesizers tweet to improvise your feet
i calculated every lyric to arrive on beat
it's free come get high on me
before a 9 millimeter shell hit my pelle pelle in the p
yeah it's somethin' in the water though
where i come from
they used to sing it on the corner though
where i come from
makin' somethin' out of nothin'
because everybody 50 cents from a quarter
where i come from
it's just a natural reaction for crack to make it happen
let the pen ink sink into the paper of the pad
think back hen i was younger
ghetto could have took me under
young peedi can't mess with north philly
never had you don't know about me
you ain't stroll my streets
i look familiar i feel ya
long time no see

oh
it's been a long long time
since i been back around the way
it's been a long time
let it spin let it spin let it spin
since i been back around your way
it's been a long time
long time long time

black thought
uh clap somethin' but whatever you clap
clap to the record spinnin' while i'm takin' you back
to the top paper era baby dig on that
picture the pool room where the money getters was at
and street people with the feathers in the cap of their bossolino
pullin' paper in as if it's a small casino
i was a young boy sweepin' the floors and runnin' to stores
but all those old heads would talk to me though
about the way to clutch the eagle on a buck and tuck
and if i'm down how to get back up just survival kid
and it's the struggle worldwide i'm positive
shit the ghetto might as well be the gaza strip
you know where all of the monsters is
you don't see no consciousness
street walkers
i'm comin' back to where the core of the problem is
we on the job again y'all know what time it is

oh
it's been a long long time
since i been back around the way
it's been a long time
let it spin let it spin let it spin
since i been back around your way
it's been a long time
long time long time",3
9,"intro john john] [x2
turn up the boombox put on your hightops
come on outside today's gonna be the day we
start livin' in a new world

black thought
yo they got high powered lenses on the cameras outside
it ain't nowhere to run it ain't hardly nowhere to hide
they hear you when you whisperin' so try to keep quiet
you don't even realize that you's a twinkle in the all seein' eye
from the time you in the bar gettin' high
to havin' conversations on your phone through the wire
you can drive but it's definitely footage of your ride
livin' in this day and time it's a funny kind of vibe
from the corners of the ceilin' feel it's eyes in back of me
i couldn't tell you why i think they constantly after me
maybe it's 'cause the news put it to me so graphically
how niggas don't obey no laws not even gravity boy
no benefit of doubt he had to be from
he from the corner where they known to get they casualty on
another day another scene to perform spotlight him on friday
come and lock him up saturday mornin' come on

intro john john] [x2
turn up the boombox put on your hightops
come on outside today's gonna be the day we
start livin' in a new world",3
10,"black thought
yeah sittin' in a staircase holdin' back tears
lookin' over mad years worth of photographs
pictures of some places i ain't never goin' back
some people i used to love why i ain't show 'em that?
the skies was overcast when i was sober last
my head is spinnin' couldn't tell you if it's slow or fast
it's startin' to get too clear i got to go and grab
to y'all it's a shame but life is what we know it as
waitin' navigatin' the plot without plans
in the cards it's hard to read as a clock with no hands
how your man's gon' get up and stop with no yams
all it take is one break it could pop the program
whether sinnin' or not my back bendin' like i'm sentenced alot
i feel some brothers is beginnin' to plot
it might have been a close friend i forgot
who started up and ain't remember to stop
i bet these niggas gon' remember the shot

people think that i'm crazy just 'cause i wanna be alone
you can't depend on friends to help you in this ways
we all deal with shit on our own
and sometimes the beat can grow get out of hand
yeah you know it gets full blown
i never said that you mean the world to me
maybe it's best that you never know

black thought
yo i'm like malcolm out the window with the weapon out
searchin' for somehow to find a minute or the second now
precious time is money that i ain't got to mess about
need it from the horse's mouth or from my eye with less account
lessons with my back to the wall scopin' my session out
stay a little edgy at times when i ain't stressin' 'about
haters don't know shit about me they the ones that talk shit
those that love me send it out so i ain't got to force quit
'cause i'm doin' better now don't mean i never lost shit
i was married to a state of mind &amp i divorced it man
i'm from where brothers movin' product from the porches
people lockin' they doors clutchin' to their crosses
the block hot by the law there ain't too many choices
so what i do is for y'all 'cause ain't too many voices left
i watch my back and watch my step
and i might forgive but i do not forget come on

people think that i'm crazy just 'cause i wanna be alone
you can't depend on friends to help you in this ways
we all deal with shit on our own
and sometimes the beat can grow get out of hand
yeah you know it gets full blown
i never said that you mean the world to me
maybe it's best that you never know

black thought
yo livin' in turbulent times
the blind leadin' the blind
some call it evolution some say intelligent design
you say you want a revolution you out of your mizind
your sons' destitute and their pops all in the prizon
my man's back in the jam he like the back of my hand
he just attracted to scam he right back in the can
i'm never sleepwalkin' you dig
you get your shuteye
i'm on the first thing in i'm leavin' on the red-eye
my brother back in rehab just had another relapse
within' himself it's like he been fightin' an inner jihad
tellin' me ain't nobody true when they pretend to be that
so closer than friends that's where i keep my enemy at
to any parties concerned it's time to live it and learn
until we're able to grow forever bridges we burn
my thoughts free as a bird that's just about to emerge
and every action is heard it speak louder than words yo

people think that i'm crazy just 'cause i wanna be alone
you can't depend on friends to help you in this ways
we all deal with shit on our own
and sometimes the beat can grow get out of hand
yeah you know it gets full blown
i never said that you mean the world to me
maybe it's best that you never know",3
11,"as i wait for atonement
trapped in the heat of the moment
feelin' like i can't control it
as i wait for atonement
trapped in the heat of the moment

black thought
uh-huh feelin' the steam from the cauldron
with tension runnin' deep as the ocean
many are called but so few are chosen
as i go through the motions of medication uppin' my dosage
bangin' earth wind and fire devotion as i admire the focus
takin' the city with a grain of salt
where they tastin' foul chase it down with the latest malt liquor
roll and hit it knife did it hope you got some smarts wit' you
hope you got some heart it ain't no stoppin' when it start nigga
feel somethin' bigger got a hold on me
and i ain't trippin' not a bobby brown lippin' with my nose runnin'
basically i had 2 options i just chose 1
and then got ghost like my picture was on a most wanted
coast to coast from la to chicago
now i'm faced with the weight of survival plus the taste
from the way i been lied to while the preacherman spittin' his gospel
i can win if i try to

as i wait for atonement
trapped in the heat of the moment
feelin' like i can't control it
as i wait for atonement
trapped in the heat of the moment",3
12,"{first skipped message sent today at 547 pm}
yo my man jd was a true hip-hop artist
 i can't explain the influence that his mind and ear have had on my band myself and the careers of so many other artists
the most humble modest worthy and gifted beatmaker i've known
and definitely the best producer on the mic
never without that signature smile and head bouncin' to the beat
jd had a passion for life and music and will never be forgotten
he's a brother that was loved by me &amp i love what he's done for us
and although i'm happy he's no longer in the pain he's been recently feelin'
i'm crushed by the pain of his absence
name's dilla dog &amp i can only rep the real and raw
my man dilla rest in peace

{moans}

{ooh but baby you}
{who is it  is it?}
{there comes a time}
samples repeated throughout the track

verse 1 black thought
last of the red hot hip hop-loving lovin' mc's
that came up poor grits and government cheese
the only thing i ever really loved in my life was a mic
some of my niggas fell in love with mp's come on
work the bass nigga juggle them keys
i'm tryin' to get a piece of this government green
and smack 'em in the melon with another lp
come on help a couple people in the struggle get free
we from the block where people stay prepared to rock
and it's hard 'cause opportunity be scared to knock
and mo' people in the 'hood found dead from cops
than guns that drop that sprayed off random shots
but whatcha know good people say they in the hood fo' good
you ain't a prisoner the world got mo' to it
sky's the limit it don't take but a minute
don't fear for your people nigga my 'hood's yo' 'hood {echoes}
yeah  we did it

chorus black thought
i know in these tryin' times it feels confusin'
that's why i came to y'all to dance to the music
unless we face it first and try not to lose it
even if it gets worse they can't stop this [echoes]

verse 2 black thought
they can't stop this i want my peoples to rock this
bang this music in your speakers and boxes
langston hughes about as a deep as my thoughts is
sit back &amp i'm a paint you a portrait
this stress can make you think you are lost
this shit can have you exhausted
just picture the planet and imagine it's yours kid
don't ever let nobody knock you out of your orbit
i never seen a bridge we couldn't shuffle across it
we got alot of people livin' a life that's pure trivia
real hip-hop are they tryin' to get rid of ya
can't have that because here come the city of philly
put an end to all the trivia really
where i'm walkin' everybody ain't pretty or friendly
it's work my whole life they ain't give me a penny
comin' up between a rock &amp a hard watchin' for god
people hip-hop and with no option at all
yo  it's how it's goin' down

chorus black thought
i know in these tryin' times it feels confusin'
that's why i came to y'all to dance to the music
unless we face it first and try not to lose it
even if it gets worse they can't stop this [echoes]

verse 3 black thought
we bring the hard with pieces part of raps the special sounds
the robe's long enough to be considered a gown
thought's brim's sharp enough to be considered a crown
when the plate come take some pass it around
it's the last of the hip-hop lovin' mc's
in front of an audience that never been pleased
i'm comin' from all the streets that never been cleaned
and speakin' for any faith that never been seen
this debonair style of my words is high-calibre
speakin' my mind for every day that's on the calendar
'cause done been quiet about as long as i can handle it
walked a mile in these boots that i'm standin' in
mellow soul brother with his lyrical dean on
the stages i'm seen on mic i fiend on
when it's all full of soul that's when it mean more
i never hesitate to give a shoulder to lean on yo
 check it out man

chorus black thought
i know in these tryin' times it feels confusin'
that's why i came to y'all to dance to the music
unless we face it first and try not to lose it
even if it gets worse they can't stop this [echoes]

{a series of people pay tribute to j dilla to fade}",3
13,"truck north
yeah
through the sirens the lights is blindin'
battlecry sound off warriors dyin'
last call at the bar with the snakes and tyrants
hands up that's a massacre the cops kept firin'
run amok keep y'all eternally cryin'
and fed up place red stains on global giants
the brain of orson welles
stuck in a masterpiece citizen kane's personal hell
it's dark and it's hot where them hustlers dwell
and the air bears a stench of a corpse's smell
homie down on his luck one foot in a jail
and he down to his last with a quarter to sell
this right here world premiere of the last days
the final paragraphs to the book's last page
you can feel it comin' no runnin' away
let's get free or let's get paid --
same shit different day

the cornerstone to where i lay
is shattered glass and crack bags where they play
and scattered ass is passed in ridiculous ways
these cats chef like they isaac hayes
parallel to the grave
stuck in the game with no rules
and we're screaming for some water and some edible food
man i'm right there rabbit ears nothin' to lose
this is what you ain't learnin' in school
i'm tryin' to tell ya it's hard

a loaf a bread milk and eggs stick of butter man --
somebody mother lies dead in the gutter
sherrif down by them kids talkin' that gutter
tell them kids don't look under those covers man
loaf a bread milk and eggs stick of butter man --
somebody mother lies dead in the gutter
sherrif down by them kids talkin' that gutter
tell them kids don't look under those covers man

black thought
check it out
a child is born his mother is gone
he in the middle of it literally tusslin' strong
for his life the tide high in the eye of the storm
a mannish boy arrive and the riot is on
with no time to try to respond or prepare
'times it's hard not becomin' a headline
or prayin' in the night when it's bedtime
or layin' ya head down
'cause you already know what it is now

you know a lot of leaders ain't honest
and they can't keep a promise
and i hate to speak about it
but it's all freakanomics
cramped and proud of it you amped and you rowdy
treadin' water tryin' lift up your head without drownin'
this type of shit can make ya heart stop poundin'
but you pushin' for the top too scared to stop
now it get's deep bodies are floatin' around in the streets
lotta people who won't even be around in a week
man get the operation gone
what y'all waitin' on?
we been patient y'all mu'fuckas takin' long
the television gettin' all the information wrong
doin' how they do it gettin' they miseducation on
they already late --
somebody been was supposed to regulate
instead of wait before they let the levee break
you try runnin' from the truth but it's givin' chase
got to ask myself yo
is any nigga safe?

a loaf a bread milk and eggs stick of butter man --
somebody mother lies dead in the gutter
sherrif down by them kids talkin' that gutter
tell them kids don't look under those covers man
loaf a bread milk and eggs stick of butter man --
somebody mother lies dead in the gutter
sherrif down by them kids talkin' that gutter
tell them kids don't look under those covers man
a loaf a bread milk and eggs stick of butter man --
somebody mother lies dead in the gutter
sherrif down by them kids talkin' that gutter
tell them kids don't look under those covers man",3
0,"sometimes i phase out
when i look at the screen
when i think about my chance for me
to intervene

and it's up to me to bring back the hop-e
feeling in the music that you could quote

not saying that i hate it cause here
i kinda dig it
but what good is a' ear
if a q-tip isn't in it

so to stick it in
to inform your friend
your boy from the hood
is on that shit again

he has upped the degreese
and dropped the mercury
to splash on the mass
and look to upper class
and win the records spins
that sometimes goes a win
a fickleness of friends
they sometimes hate again

they always bring up tribe on me
could not suprive on me
'cause this is my man's on me
'cause this is my fams

and here's somethin' new
it's from row for you
so don't miss
'cause you was tribe on the true
my due sue hassle heart
don't stop
your repertoire
as long as you could see
it's you who's staying we

'cause life is filled with mer
pills and little pearls and shit
i'm fucking up
a man
i'm tripp'n up

but still
there is a boy
them people get annoyed
who's focus is on the feel
before we get a deal

cum on

think it if life can be a thing
that wilderness is wild to me
but a trip all the oad
i see we're just the same
think that we're not
where we should be

movin' on we came to
prefect on the street
let's take it a pause
and ensure we eat
and open an end
to criticize the boys
they're out in between
they loose all their boys
they can't keep it down
with dominic and brown

and doe's of other shades
they joy up a way
but wait this frame to add
like brai and cap a pad
and magazine debris
a shit
she gotta see it

i'm no different to you
i goes through it too
i dumpes through the pages
i don't come a age

i'm not a d a t
i'm far from per cy
i roll the tumble weed
it's just a humble scene
that i present to you
is just a mister crue
who burrs a harmony
and sum a melody
just speaks to where we are
and don't a hopes a jar
a soon we're walking in
a blim to just to say
a cum on",3
1,"now that i know what is boy

for your epitaph niggers
laugh tricks that he gassed your ass
siphon and not your cash
seeing the door in a flash
while i stay enclosed
walkin' out my clothes she said

i was waitin for nothing

you're mother fucking right
walking this shit every night
fin this shit? hold it tight
rina filma on my sleeve?
even when i have to leave
cooler than even in the breeze
do you believe
i was waiting for nothin'
the one division leader
in the rebound new group of shorties
off the post goin' coast to coast
she on the hard ones sub him out the game she sayin'
naw he good i mean

i was waitin for nothing

for no amount of dough
franchise this man
give him all the things you can
think long term plans even bringin' in the fans
front page magazine listen to this lady scream
i was waitin' for nothing

'cause she know what's better her top and
now a beckon on the flu
like a runnin' with the nicest nigger
kinda sorta?
when he's singing just to slaughter no matter the quarter

i was waitin' for nothing

the club house king
batting practice slugger swing
game time same thing
when i'm in about a minute
holdin' the bat as good as fat
she's out the park and comin' back she's saying

i was waitin for nothing

and for ray you say you get it good
if you were the ball player at all
and the famous fall inevitably will make a call
hangin' memorabilia from you walls
this is why you can't trade me

i was waitin for nothing
now that i know what is boy

you can bet your money on a sure thing
certain profit's what it brings
ceremonies of the ringer in the white house wing
clear your mantle the trophies i bring do you wanna trade?

i was waitin for nothing

'cause in the air? there's a teammate you're lookin' for
back-shoot and aughter ball?
leaves it all on the floor
always lookin' to score
pep talks in the locker room
this is why you sing this tune

i was waitin for nothing

and then you reach can't make me sit out
i go till you get out
her ball no get out
an all night get-down
i train for the pressure
they come all-thresha
equipped for the game
you know my name it makes me better
i cheer for the whole team
let's go for the whole thing
the ballads that you're holding
and repeat whole thing
and i represent the sentiment yeah allo team
and you say

i was waitin for nothing

the physical ability with mental capability
legitimately faces me aside of your vicinity
and i ain't really seein' me
vacating this community i'm staying in

i was waitin for nothing

i'm glad that you feel this way
here is where i like to play
need to hear it everyday
they cheer for me say olay 
wait a minute andale? 
i don't know well anyway",3
2,"sent you a message sent you an email
hasty decisions we may still prevail
both needed breaks we both needed to bail
walking through the corridors of my mind
the hideaways the nooks there filled with good times
memories certainly yes they still bind
still a common man and yeah that's for sure
still a bankroll and yeah still can tour
the madness the thing we had was much more
come back home don't be out in the world
it's a rat race and always for a girl
and most scavengers have found the pretty pearl
it's for the faint of heart who never get enough
gotta get tough buckle 'em up we call 'em duds
and we and we and we ah

we gotta gettin' up
we gotta gettin' up
today is nice come on we gettin' up
said we gettin' up
said we gettin' up
tonight is right come on we gettin' up
said we gettin' up
said we gettin' up

come over here baby don't look so grumpy
this kind of lifestyle could be so comfy
we can start a clan just like the kennedy's
you and i advance certainly we can expand
feelings that should never end
and you respect me like a friend
but love me like your man
no other could contend
or we could be like doves exposed 2 history
like staying with each other with truth and chivalry
the things we go through they shape our identity
yes pretty let's do this all night
consummate this thing and make it all right
and when we cuddle up and promise that it's right

we gotta gettin' up
we gotta gettin' up
today is nice come on we gettin' up
said we gettin' up
said we gettin' up
tonight is right come on we gettin' up
said we gettin' up
said we gettin' up

i like to watch everybody gravitate towards you
your magnetic presences make them come through
the same way you got them you got me too
now look at our lives so colorful
a wonderful spectrum not 1 tone dull
full of excitement and not 1 lull
see we had an understanding oh yes we did
i'm bringing it back i'm puttin' in my bid
have a couple of kids have a couple of cribs
we like louie d and [? ] like martin and corretta
doin' it to death no one can do it better
when we leave our physical our sprits still together
come on now here's a placement for your hand
you rockin' with the #1 mc man
the #1 controller of right with the plan

we gotta gettin' up
we gotta gettin' up
today is nice come on we gettin' up
said we gettin' up
said we gettin' up
tonight is right come on we gettin' up
said we gettin' up
said we gettin' up",3
3,"oh yeah - well the bell has rung because the time is here
oh yeah - we gotta switch it around and put the thang in gear
oh yeah - not much is for sure but this here is true
oh yeah - i gotta do it for me but then i'll do it for you

major attraction trouble distraction
scramble up my name and it still come action
music's our number dial to sue slumber
open up your ears to the low tint of thunder
creative queens native mixes are the native
want some fresh shit? then we're correlative
busta is ferocious unflawed and precocious
airin fools out 'cause my willy bodacious
peoples don't blame me shorties can't game me
country cherokee but the city here made me
rock like coral distinctive 'bout my orals
got lil' grime and got lotta laurels
the rhythm stay bangin' my one-two thangin
is exemplified by the comp left hangin'
percussion's our weapons drums are smith and wesson's
lyrics poppin' off leaving deep impressions

dj scratches up ooh it's time

oh yeah - well the bell has rung because the time is here
oh yeah - we gotta switch it around and put the thang in gear
oh yeah - not much is for sure but this here is true
oh yeah - i gotta do it for me but then i'll do it for you

yo i feel what the beat does people fuck with me 'cause
when the song end i become what the beat was
same thing as other no need for cookie cutter
the bar gets raised not your average old gutter
for that i hit a chin up b ya time been up
would've came sooner but i overslept my get-up
now let's get in the middle girl i'll solve your riddle
'cause we can be strong and protect against the brittle
if groupies need to see me go and get the cd
i aerosol you all top to bottom like graffiti
biz {? } lot and dudes say i'm pardon
when you hear the music thus begins the mardi gras and
rhymes ain't the issue that's how i'm gon' get you
don't need a billboard hit for me to +hit+ you
the clairvoyant micist who always come the tightest
queens everywhere demostratin who the flyest

oh yeah - well the bell has rung because the time is here
mmm mmm - we gotta change it around and put our thang in gear
oh yeah - not much is for sure but this thang is true
mmm mmm - gotta do it for me and then i'll do it for you

oh - oh gotta do it for me and then i'll do it for you
oh - yeah gotta do it for me and then i'll do it for you
oh",3
4,"wait
it's you
and at the end of it all it's you
and at the end
it's you
at the end of it all it's you
it's you
it's you
at the end of it all it's you
it's you
it's you
at the end of it all

lookin' for how i see her
when i finally realized couldn't believe it
i couldn't even swallow
had a lump in my throat my stomach hollow
i had a notion that things were fishy
but everything was fine so i'd be pissy
but when you wasn't seeing me nights you get in
that's when the snoopin and shit it would begin
where you at?
where you going?
that's what i get when i pick up the phone
not a hello or i miss you
or the renaissnace how does it do?
suspicious ones go few
can stress out your brain
in weighs on your mane
and helps you peep game i thought it was me
but then i could it see

it was you
it's you
at the end of it all it was you
and at the end
it was you
at the end of it all it was you
and at the end
it's you
it's you
at the end of it all it's you
it's you
it's you
at the end of it all

i couldn't take it
but the spell of love
i couldn't shake it
even though i would discover
that there was somebody else
it was your lover
you gave me up
and managed to turn the tables
and all your honest words they turn to fables
the things that you would accuse me of
it seem were the things you were doin' love
get it? these things you projected
and i don't want to be affected
but when you get in love
it's never easy love
to make decisions of
you've defected
you were doin' so much to try to pin me
goin' through all my stuff but it was empty
answers that i'm seekin'
well it seem i'm gettin' close
that i'm reachin'
and i was thinkin' i had no reason
callin you a culprit it was treason
and the twinkle in your eye
it was kinda not for love
and tell me why?
we'll make a mends if you admit it
we can ascend if your committed
your heart is it in it?
if it goes for many days
sweet love can decay from you

it's you
at the end of it all it was you
and at the end
it was you
at the end of it all it was you
and the end
it's you
it's you
at the end of it all it's you
it's you
it's you
at the end of it all",3
6,"get down make it easy
good god make it easier now
good god make it easier now
get down man and woman get down
good god make it easier now
good god make it easier now
get down man and woman get down
a-doogah-doogah-doogah-doogah-dah doo

man and woman be patrollin the earth
puttin' shit in the game
citizens of the world we runnin' out
precious time is a grain of sand
ignored by the hand
work hard man everyday
work hard man everyday for who?
for another man's plan
man orders woman when he come home
getcha ass in the air
my woman wants it just as much as i do
woman wants it just as much as he does
but makes as if she don't care
man and woman in the same where i'm from
we havin' things on the mind
minimum wage and the internet page she cry
protect themselves from crime
the bluest collar on the brownest of skin
white yellow red too
they don't care who it is
they watchin you
conspiracies so you might as well dance
gettin' down zulu
man and woman yo you might as well dance
gettin' down zulu c'mon c'mon

gettin' down is somethin' to do between woman and man
one minute we're so far apart and then together we stand
gettin' down is somethin' to do between woman and man
one minute we're so far apart and then together we stand
men and women what's goin' on inside of our minds?

oh no sing it one more time c'mon

gettin' down is somethin' to do between woman and man
one minute we're so far apart and then together we stand

check it out
red man was the first on the continent
this you gotta understand
woman not behind she's right beside him there
and they both toil land
white man fightin for independence from an old empire
woman makes a flag for a new nation and
let's the flag waves high
black woman is stripped of her kingdom and
bought the breastfeeding new
black man mentally he broke it too
but the cream always rise to the top
that's what men and women do
man/woman always doin' the dance
one wops one pops
we'd be lucky if we both find a groove
that we both can lock
can man be stronger if a woman was there?
i would have to say yes
can woman make it without men being there?
she would have to be blessed
woman and man are the spiritual forces
brought together to live
good thing there's many of us here in the world today
find a good one to give let's go c'mon

good god make it easier now
get down
good god make it easier now
get down
a-doogah-doogah-doogah-doogah-dah doo
get down",3
7,"she's a dancing machine

here we come yo
here we come
here we come yo
here we come
here we come yo
here we come
here we come yo
here we come
here we come yo
here we come
here we come yo
here we come

i'm just a brotherman descendant of the motherland
i fuck with blackberries and dimes and butter tens
good on my right and shuffle on my other hand
life is a tight rope i'm dyein' the balance in
and by the end hopefully i be the balance-man
a simple dude who can exude the talents and
i am the captain of the hot butter-caravan
spread in a different look to charred and battered lands
it's outta function i see girls that can top it off
i hold mines while these cowboys pop it off
you just a movie-dude claimin' that you pop-soft
this shit's like cold grits without the hot sauce
this government seems to me like it's off course

come on come on
let's move and get down
like it's off course
come on come on
let's move [this government] and get down
come on come on
let's move and get down
ride with me come on
come on come on
let's move and get down

your dubious style may rock for right now
but in the long run you really lost one
jamaica queens-man land of the tossed gun
it's never easy police nah sees we
go through the checkpoints birds flip to po nine
i got a bad bird nicknamed her sunshine
i treats her so kind sweet nothings at nighttime
into the right tunes we hit the right rhymes
i dig her fashion smash into my memory
and in the club shorty stays rear end of me
a humble dude and never will pretend to be
the type of artist that's desired for the industry
came in this fucka me and i'm a leave me
and in the end b you would believe me that i'm a leave me
so what's a industry if the listeners will always stand beside me?

come on come on
let's move and get down
come on come on
let's move and get down
come on come on
let's move and get down
come on come on
let's move and get down",3
8,"the people at the label say they want something to repeat
but all my people really want something for the streets
so keep hooking
hey y'all what's goin' on?
so keep hooking
it's time yo word is bond
so keep hooking
let's do what we must do
so keep hooking
ah ah ah let's hear for
keep keep
who can make it up dark ages here in rap
and the constant conversation has been let's bring it back
corny rap style niggas they lack the pedigree
deep waters they be in when they are just the manatee
who me i am unaffected the whale the hammerhead
the magnanimous decision unanimous i am fed
what chu looking at wait i can help you with that
the formidable unforgettable painting abstract
on the wall amongst them all from tucson michelle
a commodity hot property hears the morning bell
guantanamo bayin niggas deferring routs
you soliloquies are trash inferring that you got clout
homie what's that about? you should revisit your scheme
before the scheme it seems real it reverts back to a dream
into that pea head of yours
you ain't commanding no tours
you seeing fee per deim
we seeing that in the doors
plus a little bit more because she choosing the prettiest
thou while it's wittiest
on the low we the grittiest
taking the task these barbaric insurgents
who nursery rhyme niggas and play like they are crime figures
man what could give you such a naive belief?
there's examples all around of careers being brief
the luke cage of the loose leaf page
run and hide comin' out in the yard
bonafied to be hard

so keep hooking
keep hooking
keep hooking
keep hooking
keep keep
so keep hooking
keep hooking
keep hooking
keep hooking
keep keep
as if we reading pressures higher
we should all be that inspired
too just lift it and take it higher
peep the name that's on the flyer
the midnight marauder low end theoretical
ring tone rappers rockin' shades are forgettable
phantom of the rap world boo
yo you puss in boots
energy's electric who's looking for a love recruit
high definition for the fortunate you to view
challenges with riches we will put you on strict review
time to turn the tide around
comin' with the tribal sound
brandishing these microphones we outlaws in the town
corruption in the fool pit we witness the jam
acquisition of materials the evil of man
trickles down to mc's
we combat the disease
with the good and hardy measurement
a real rap sediment
degenerate genes and your bodies the host
you need to open up wide while we give you the douse

gather round
gather round
gather round
it's the hottest thing
gather round
gather round
gather round
it's the hottest thing",3
